time,State_Inputs,State_Capacity,Administrative_Complexity,Systemic_Burden,State_Integrity
58.89,0.24096416689128372,1.3835922817746291,2.0321054124125846,1.6558009026074159,1.7766993643051154
58.9,0.24089857456915825,1.3832719238364473,2.032183891657338,1.6564667263899164,1.7761834790949915
58.910000000000004,0.24083299962476631,1.3829514507957605,2.0322621264900045,1.6571325458007946,1.7756670679737812
58.92,0.24076744205513542,1.3826308627854555,2.0323401169070596,1.6577983606445983,1.7751501308948927
58.93,0.2407019018572923,1.3823101599384724,2.03241786290511,1.6584641707258718,1.7746326678118958
58.94,0.24063637902826315,1.3819893423878054,2.0324953644808916,1.6591299758491527,1.7741146786785238
58.95,0.2405708735650736,1.3816684102665027,2.0325726216312687,1.659795775818975,1.7735961634486723
58.96,0.24050538546474873,1.3813473637076672,2.0326496343532363,1.6604615704398653,1.7730771220764017
58.97,0.24043991472431292,1.3810262028444544,2.032726402643918,1.6611273595163478,1.7725575545159342
58.980000000000004,0.24037446134078996,1.3807049278100734,2.0328029265005667,1.6617931428529418,1.772037460721655
58.99,0.24030902531120324,1.3803835387377874,2.032879205920565,1.6624589202541609,1.7715168406481139
59.0,0.2402436066325753,1.3800620357609121,2.0329552409014253,1.6631246915245153,1.7709956942500225
59.01,0.24017820530192824,1.3797404190128169,2.0330310314407893,1.6637904564685118,1.7704740214822563
59.02,0.24011282131628348,1.3794186886269229,2.033106577536427,1.6644562148906532,1.769951822299854
59.03,0.240047454672662,1.3790968447367054,2.0331818791862393,1.6651219665954375,1.769429096658018
59.04,0.23998210536808404,1.3787748874756915,2.033256936388256,1.6657877113873607,1.7689058445121137
59.050000000000004,0.23991677339956924,1.378452816977461,2.033331749140636,1.6664534490709155,1.7683820658176694
59.06,0.23985145876413683,1.3781306333756462,2.0334063174416688,1.6671191794505904,1.7678577605303782
59.07,0.23978616145880524,1.3778083368039309,2.0334806412897715,1.667784902330872,1.767332928606096
59.08,0.23972088148059248,1.3774859273960518,2.0335547206834925,1.6684506175162441,1.7668075700008412
59.09,0.2396556188265158,1.3771634052857964,2.033628555621508,1.6691163248111887,1.7662816846707972
59.1,0.23959037349359202,1.3768407706070054,2.0337021461026255,1.6697820240201835,1.7657552725723105
59.11,0.23952514547883735,1.3765180234935694,2.0337754921257805,1.6704477149477064,1.7652283336618912
59.120000000000005,0.23945993477926727,1.3761951640794314,2.033848593690039,1.6711133973982324,1.7647008678962124
59.13,0.23939474139189693,1.3758721924985862,2.0339214507945953,1.6717790711762344,1.7641728752321122
59.14,0.2393295653137406,1.375549108885078,2.033994063438774,1.6724447360861843,1.7636443556265913
59.15,0.23926440654181222,1.3752259133730036,2.0340664316220294,1.673110391932553,1.7631153090368143
59.160000000000004,0.23919926507312492,1.3749026060965095,2.034138555343945,1.67377603851981,1.7625857354201098
59.17,0.23913414090469148,1.3745791871897939,2.034210434604234,1.674441675652423,1.7620556347339706
59.18,0.23906903403352395,1.3742556567871045,2.034282069402738,1.6751073031348602,1.7615250069360526
59.19,0.23900394445663375,1.3739320150227399,2.0343534597394295,1.6757729207715888,1.760993851984176
59.2,0.23893887217103182,1.3736082620310484,2.03442460561441,1.6764385283670757,1.7604621698363239
59.21,0.23887381717372858,1.3732843979464295,2.0344955070279105,1.6771041257257873,1.7599299604506453
59.22,0.2388087794617337,1.3729604229033316,2.034566163980292,1.67776971265219,1.7593972237854516
59.230000000000004,0.2387437590320563,1.3726363370362527,2.0346365764720438,1.6784352889507514,1.7588639597992182
59.24,0.2386787558817051,1.3723121404797411,2.034706744503785,1.679100854425938,1.7583301684505857
59.25,0.238613770007688,1.3719878333683944,2.0347766680762662,1.6797664088822177,1.7577958496983574
59.26,0.23854880140701246,1.371663415836859,2.0348463471903653,1.6804319521240596,1.7572610035015015
59.27,0.23848385007668527,1.3713388880198307,2.03491578184709,1.6810974839559334,1.7567256298191498
59.28,0.23841891601371282,1.3710142500520548,2.034984972047578,1.681763004182309,1.7561897286105987
59.29,0.23835399921510073,1.3706895020683247,2.035053917793097,1.6824285126076592,1.755653299835309
59.300000000000004,0.23828909967785405,1.3703646442034825,2.035122619085044,1.683094009036458,1.7551163434529042
59.31,0.23822421739897742,1.3700396765924194,2.0351910759249443,1.6837594932731799,1.7545788594231742
59.32,0.23815935237547478,1.3697145993700746,2.035259288314454,1.6844249651223027,1.7540408477060714
59.33,0.23809450460434944,1.3693894126714354,2.035327256255359,1.685090424388306,1.7535023082617136
59.34,0.23802967408260425,1.3690641166315374,2.035394979749573,1.6857558708756721,1.752963241050382
59.35,0.23796486080724147,1.368738711385464,2.0354624587991417,1.6864213043888843,1.7524236460325229
59.36,0.2379000647752627,1.3684131970683466,2.035529693406238,1.6870867247324302,1.7518835231687468
59.370000000000005,0.23783528598366901,1.3680875738153635,2.035596683573166,1.6877521317108004,1.7513428724198281
59.38,0.23777052442946098,1.3677618417617412,2.0356634293023586,1.6884175251284865,1.7508016937467068
59.39,0.2377057801096385,1.3674360010427535,2.035729930596378,1.689082904789986,1.750259987110486
59.4,0.23764105302120092,1.3671100517937205,2.0357961874579167,1.6897482704997981,1.749717752472434
59.410000000000004,0.23757634316114698,1.36678399415001,2.035862199889796,1.690413622062427,1.7491749897939834
59.42,0.237511650526475,1.3664578282470365,2.0359279678949673,1.6910789592823794,1.748631699036732
59.43,0.23744697511418256,1.3661315542202612,2.0359934914765114,1.6917442819641666,1.7480878801624413
59.44,0.23738231692126674,1.3658051722051916,2.036058770637638,1.6924095899123046,1.7475435331330378
59.45,0.23731767594472397,1.3654786823373815,2.0361238053816875,1.6930748829313143,1.7469986579106123
59.46,0.23725305218155032,1.3651520847524312,2.0361885957121286,1.6937401608257188,1.7464532544574212
59.47,0.23718844562874106,1.364825379585987,2.0362531416325607,1.6944054234000487,1.7459073227358846
59.480000000000004,0.23712385628329094,1.3644985669737408,2.0363174431467117,1.6950706704588392,1.7453608627085873
59.49,0.2370592841421943,1.3641716470514307,2.0363815002584396,1.6957359018066287,1.7448138743382802
59.5,0.23699472920244471,1.36384461995484,2.036445312971732,1.6964011172479634,1.7442663575878774
59.51,0.23693019146103528,1.3635174858197974,2.036508881290706,1.6970663165873938,1.7437183124204585
59.52,0.23686567091495847,1.3631902447821767,2.036572205219608,1.6977314996294777,1.7431697387992675
59.53,0.23680116756120634,1.3628628969778978,2.0366352847628137,1.6983966661787762,1.7426206366877142
59.54,0.2367366813967702,1.3625354425429244,2.036698119924829,1.6990618160398587,1.7420710060493725
59.550000000000004,0.23667221241864084,1.362207881613265,2.036760710710289,1.6997269490173015,1.7415208468479808
59.56,0.23660776062380862,1.3618802143249737,2.036823057123958,1.700392064915685,1.740970159047444
59.57,0.23654332600926314,1.3615524408141486,2.03688515917073,1.7010571635395986,1.7404189426118306
59.58,0.23647890857199355,1.3612245612169318,2.0369470168556294,1.7017222446936378,1.7398671975053743
59.59,0.23641450830898839,1.3608965756695095,2.0370086301838084,1.702387308182406,1.7393149236924739
59.6,0.23635012521723567,1.3605684843081125,2.0370699991605505,1.703052353810512,1.7387621211376938
59.61,0.23628575929372286,1.3602402872690151,2.037131123791267,1.7037173813825746,1.738208789805763
59.620000000000005,0.23622141053543674,1.359911984688535,2.0371920040815,1.7043823907032194,1.7376549296615749
59.63,0.23615707893936372,1.359583576703034,2.037252640036921,1.705047381577079,1.7371005406701896
59.64,0.23609276450248948,1.3592550634489171,2.03731303166333,1.7057123538087955,1.7365456227968312
59.65,0.23602846722179924,1.358926445062632,2.0373731789666576,1.7063773072030188,1.7359901760068892
59.660000000000004,0.23596418709427755,1.3585977216806697,2.037433081952963,1.7070422415644078,1.735434200265918
59.67,0.23589992411690858,1.3582688934395648,2.0374927406284358,1.7077071566976287,1.734877695539638
59.68,0.23583567828667582,1.3579399604758937,2.0375521549993945,1.7083720524073582,1.7343206617939348
59.69,0.23577144960056215,1.3576109229262758,2.037611325072287,1.7090369284982816,1.7337630989948585
59.7,0.23570723805554994,1.3572817809273723,2.0376702508536906,1.7097017847750937,1.7332050071086242
59.71,0.23564304364862113,1.3569525346158877,2.037728932350313,1.7103666210424981,1.7326463861016144
59.72,0.23557886637675693,1.3566231841285679,2.0377873695689903,1.7110314371052089,1.7320872359403747
59.730000000000004,0.23551470623693802,1.3562937296022006,2.0378455625166887,1.7116962327679501,1.731527556591617
59.74,0.2354505632261446,1.355964171173616,2.0379035112005037,1.712361007835455,1.730967348022219
59.75,0.2353864373413563,1.3556345089796848,2.0379612156276594,1.713025762112468,1.730406610199223
59.76,0.23532232857955213,1.3553047431573202,2.0380186758055108,1.7136904954037437,1.7298453430898373
59.77,0.2352582369377105,1.3549748738434757,2.0380758917415416,1.7143552075140482,1.729283546661435
59.78,0.2351941624128095,1.3546449011751471,2.038132863443365,1.7150198982481566,1.7287212208815559
59.79,0.23513010500182643,1.3543148252893704,2.038189590918723,1.715684567410857,1.7281583657179045
59.800000000000004,0.23506606470173808,1.3539846463232221,2.0382460741754884,1.7163492148069481,1.7275949811383502
59.81,0.2350020415095208,1.3536543644138201,2.038302313221662,1.7170138402412394,1.7270310671109297
59.82,0.23493803542215028,1.3533239796983223,2.0383583080653755,1.7176784435185533,1.726466623603844
59.83,0.2348740464366017,1.3529934923139268,2.038414058714889,1.718343024443723,1.7259016505854599
59.84,0.23481007454984962,1.3526629023978722,2.0384695651785916,1.7190075828215954,1.7253361480243095
59.85,0.2347461197588682,1.3523322100874373,2.0385248274650025,1.7196721184570274,1.7247701158890918
59.86,0.2346821820606309,1.35200141551994,2.0385798455827704,1.72033663115489,1.7242035541486704
59.870000000000005,0.23461826145211065,1.3516705188327383,2.038634619540673,1.7210011207200668,1.7236364627720744
59.88,0.23455435793027996,1.3513395201632297,2.0386891493476176,1.721665586957453,1.7230688417285003
59.89,0.23449047149211064,1.351008419648851,2.038743435012641,1.7223300296719586,1.7225006909873082
59.9,0.234426602134574,1.350677217427078,2.0387974765449086,1.7229944486685058,1.7219320105180254
59.910000000000004,0.23436274985464078,1.3503459136354254,2.0388512739537163,1.7236588437520308,1.721362800290344
59.92,0.23429891464928132,1.3500145084114477,2.0389048272484884,1.7243232147274825,1.7207930602741233
59.93,0.23423509651546517,1.349683001892737,2.0389581364387785,1.724987561399825,1.7202227904393872
59.94,0.23417129545016155,1.3493513942169242,2.0390112015342705,1.7256518835740353,1.7196519907563257
59.95,0.23410751145033892,1.3490196855216785,2.0390640225447774,1.7263161810551062,1.7190806611952947
59.96,0.23404374451296545,1.3486878759447078,2.03911659948024,1.7269804536480426,1.7185088017268169
59.97,0.23397999463500857,1.3483559656237574,2.03916893235073,1.7276447011578664,1.7179364123215797
59.980000000000004,0.2339162618134352,1.3480239546966108,2.039221021166448,1.7283089233896132,1.7173634929504367
59.99,0.23385254604521177,1.3476918433010892,2.0392728659377246,1.7289731201483334,1.7167900435844081
60.0,0.23378884732730418,1.3473596315750511,2.0393244666750174,1.7296372912390934,1.7162160641946798
60.01,0.23372516565667562,1.3470273196581537,2.039375823388129,1.7303014364646898,1.7156415547517245
60.02,0.233661501030286,1.3466949076925743,2.039426936085879,1.7309655556247114,1.7150665152249438
60.03,0.23359785344509917,1.346362395816611,2.039477804778968,1.7316296485238463,1.7144909455858581
60.04,0.23353422289807868,1.3460297841684246,2.039528429478304,1.732293714967024,1.713914845806241
60.050000000000004,0.23347060938618744,1.3456970728862148,2.039578810194922,1.7329577547591877,1.7133382158580295
60.06,0.2334070129063879,1.3453642621082202,2.039628946939986,1.7336217677052934,1.7127610557133284
60.07,0.23334343345564196,1.3450313519727175,2.0396788397247883,1.7342857536103131,1.7121833653444054
60.08,0.2332798710309109,1.3446983426180212,2.03972848856075,1.7349497122792317,1.7116051447236946
60.09,0.23321632562915556,1.3443652341824839,2.03977789345942,1.7356136435170497,1.7110263938237944
60.1,0.2331527972473362,1.3440320268044963,2.0398270544324757,1.7362775471287808,1.7104471126174698
60.11,0.2330892858824125,1.3436987206224869,2.0398759714917225,1.7369414229194549,1.7098673010776502
60.120000000000005,0.23302579153134365,1.3433653157749208,2.0399246446490946,1.7376052706941172,1.7092869591774291
60.13,0.23296231419108832,1.343031812400302,2.039973073916654,1.7382690902578266,1.7087060868900676
60.14,0.2328988538586046,1.3426982106371705,2.040021259306591,1.7389328814156586,1.7081246841889908
60.15,0.23283541053085,1.342364510624104,2.0400692008312244,1.7395966439727046,1.7075427510477885
60.160000000000004,0.2327719842047815,1.3420307124997162,2.040116898503001,1.7402603777340715,1.7069602874402163
60.17,0.23270857487735574,1.3416968164026588,2.0401643523344966,1.7409240825048808,1.7063772933401962
60.18,0.23264518254552857,1.3413628224716196,2.040211562338413,1.7415877580902726,1.705793768721814
60.19,0.2325818072062554,1.3410287308453226,2.0402585285275827,1.7422514042954016,1.7052097135593216
60.2,0.23251844885649106,1.3406945416625278,2.040305250914965,1.7429150209254403,1.7046251278271354
60.21,0.23245510749318998,1.3403602550620328,2.040351729513647,1.743578607785576,1.7040400114998386
60.22,0.23239178311330594,1.3400258711826696,2.0403979643368455,1.7442421646810151,1.7034543645521787
60.230000000000004,0.23232847571379212,1.3396913901633065,2.0404439553979032,1.7449056914169803,1.7028681869590683
60.24,0.23226518529160137,1.3393568121428483,2.040489702710293,1.7455691877987107,1.7022814786955869
60.25,0.23220191184368583,1.3390221372602342,2.0405352062876143,1.7462326536314638,1.7016942397369776
60.26,0.23213865536699718,1.3386873656544391,2.040580466143595,1.746896088720515,1.7011064700586502
60.27,0.23207541585848654,1.3383524974644734,2.040625482292092,1.747559492871157,1.700518169636179
60.28,0.23201219331510453,1.3380175328293824,2.0406702547470887,1.7482228658887002,1.6999293384453047
60.29,0.23194898773380124,1.3376824718882463,2.0407147835226973,1.748886207578474,1.6993399764619328
60.300000000000004,0.23188579911152613,1.3373473147801798,2.0407590686331574,1.749549517745826,1.6987500836621336
60.31,0.2318226274452283,1.3370120616443326,2.040803110092837,1.7502127961961214,1.6981596600221451
60.32,0.23175947273185618,1.3366767126198886,2.0408469079162326,1.7508760427347454,1.6975687055183684
60.33,0.23169633496835776,1.336341267846066,2.040890462117967,1.751539257167102,1.696977220127371
60.34,0.2316332141516804,1.3360057274621169,2.0409337727127927,1.7522024392986142,1.6963852038258855
60.35,0.23157011027877103,1.3356700916073279,2.0409768397155887,1.752865588934723,1.6957926565908117
60.36,0.23150702334657602,1.3353343604210193,2.0410196631413626,1.753528705880891,1.6951995783992126
60.370000000000005,0.23144395335204115,1.3349985340425439,2.0410622430052494,1.7541917899425998,1.6946059692283175
60.38,0.23138090029211184,1.33466261261129,2.041104579322512,1.7548548409253495,1.6940118290555226
60.39,0.2313178641637328,1.3343265962666777,2.0411466721085407,1.755517858634662,1.6934171578583879
60.4,0.23125484496384827,1.3339904851481605,2.041188521378855,1.7561808428760788,1.6928219556146393
60.410000000000004,0.23119184268940196,1.3336542793952253,2.0412301271491007,1.7568437934551622,1.6922262223021685
60.42,0.23112885733733718,1.3333179791473921,2.0412714894350517,1.7575067101774937,1.6916299578990333
60.43,0.23106588890459653,1.3329815845442128,2.0413126082526096,1.7581695928486774,1.6910331623834565
60.44,0.2310029373881222,1.3326450957252725,2.041353483617804,1.7588324412743375,1.6904358357338263
60.45,0.23094000278485577,1.332308512830188,2.0413941155467916,1.7594952552601195,1.6898379779286965
60.46,0.2308770850917384,1.3319718359986092,2.0414345040558572,1.76015803461169,1.6892395889467875
60.47,0.2308141843057107,1.3316350653702178,2.041474649161413,1.7608207791347374,1.6886406687669842
60.480000000000004,0.23075130042371264,1.3312982010847265,2.0415145508799992,1.7614834886349722,1.688041217368337
60.49,0.2306884334426839,1.3309612432818816,2.041554209228283,1.7621461629181259,1.6874412347300631
60.5,0.2306255833595634,1.330624192101459,2.0415936242230592,1.7628088017899524,1.6868407208315446
60.51,0.23056275017128966,1.3302870476832676,2.04163279588125,1.7634714050562286,1.686239675652329
60.52,0.23049993387480067,1.329949810167146,2.0416717242199063,1.7641339725227538,1.6856380991721296
60.53,0.2304371344670339,1.329612479692966,2.041710409256205,1.7647965039953482,1.685035991370826
60.54,0.2303743519449263,1.3292750564006286,2.041748851007451,1.7654589992798568,1.6844333522284627
60.550000000000004,0.23031158630541426,1.3289375404300663,2.041787049491077,1.7661214581821474,1.6838301817252497
60.56,0.23024883754543377,1.328599931921242,2.0418250047246422,1.7667838805081097,1.6832264798415637
60.57,0.23018610566192013,1.3282622310141496,2.0418627167258347,1.767446266063658,1.6826222465579466
60.58,0.23012339065180826,1.3279244378488129,2.041900185512468,1.76810861465473,1.6820174818551055
60.59,0.23006069251203246,1.3275865525652852,2.041937411102485,1.7687709260872873,1.681412185713913
60.6,0.22999801123952665,1.3272485753036516,2.041974393513954,1.7694332001673143,1.6808063581154091
60.61,0.22993534683122413,1.3269105062040254,2.042011132765072,1.7700954367008208,1.680199999040798
60.620000000000005,0.22987269928405765,1.3265723454065501,2.0420476288741622,1.7707576354938412,1.6795931084714495
60.63,0.2298100685949596,1.3262340930513992,2.0420838818596767,1.7714197963524327,1.6789856863889003
60.64,0.2297474547608617,1.3258957492787748,2.042119891740193,1.7720819190826786,1.678377732774852
60.65,0.22968485777869524,1.3255573142289088,2.042155658534416,1.772744003490687,1.6777692476111716
60.660000000000004,0.22962227764539092,1.3252187880420614,2.04219118226118,1.773406049382591,1.6771602308798925
60.67,0.22955971435787906,1.3248801708585227,2.0422264629394427,1.7740680565645481,1.676550682563214
60.68,0.22949716791308938,1.324541462818611,2.042261500588292,1.774730024842742,1.6759406026435006
60.69,0.22943463830795108,1.324202664062673,2.0422962952269423,1.7753919540233822,1.6753299911032828
60.7,0.22937212553939282,1.3238637747310835,2.042330846874734,1.7760538439127043,1.6747188479252564
60.71,0.2293096296043429,1.323524794964247,2.0423651555511353,1.7767156943169684,1.674107173092284
60.72,0.22924715049972896,1.3231857249025945,2.0423992212757414,1.777377505042462,1.673494966587393
60.730000000000004,0.22918468822247812,1.3228465646865852,2.042433044068274,1.7780392758954995,1.6728822283937765
60.74,0.22912224276951715,1.3225073144567072,2.0424666239485827,1.77870100668242,1.6722689584947947
60.75,0.22905981413777218,1.3221679743534747,2.0424999609366434,1.779362697209591,1.6716551568739721
60.76,0.22899740232416885,1.3218285445174303,2.042533055052559,1.7800243472834065,1.6710408235149996
60.77,0.22893500732563224,1.321489025089143,2.042565906316559,1.780685956710288,1.6704259584017334
60.78,0.22887262913908712,1.3211494162092101,2.0425985147490007,1.7813475252966826,1.6698105615181966
60.79,0.22881026776145758,1.320809718018255,2.042630880370367,1.782009052849067,1.6691946328485772
60.800000000000004,0.22874792318966716,1.3204699306569279,2.0426630032012687,1.7826705391739452,1.6685781723772286
60.81,0.2286855954206391,1.3201300542659062,2.0426948832624428,1.7833319840778474,1.6679611800886713
60.82,0.22862328445129598,1.3197900889858931,2.0427265205747527,1.783993387367334,1.667343655967591
60.83,0.2285609902785599,1.3194500349576186,2.0427579151591897,1.7846547488489923,1.6667255999988386
60.84,0.22849871289935245,1.319109892321838,2.0427890670368707,1.7853160683294391,1.666107012167431
60.85,0.22843645231059478,1.3187696612193338,2.0428199762290395,1.7859773456153185,1.6654878924585523
60.86,0.2283742085092075,1.3184293417909136,2.042850642757067,1.7866385805133043,1.6648682408575506
60.870000000000005,0.22831198149211063,1.3180889341774102,2.0428810666424506,1.7872997728300997,1.66424805734994
60.88,0.2282497712562239,1.3177484385196834,2.042911247906814,1.7879609223724358,1.6636273419214025
60.89,0.22818757779846632,1.3174078549586163,2.042941186571907,1.7886220289470738,1.6630060945577831
60.9,0.22812540111575652,1.3170671836351189,2.042970882659607,1.789283092360805,1.6623843152450943
60.910000000000004,0.22806324120501256,1.3167264246901247,2.043000336191918,1.78994411242045,1.6617620039695136
60.92,0.2280010980631521,1.3163855782645937,2.0430295471909687,1.7906050889328586,1.6611391607173855
60.93,0.22793897168709223,1.3160446444995093,2.043058515679016,1.7912660217049117,1.660515785475219
60.94,0.22787686207374952,1.3157036235358794,2.043087241678443,1.7919269105435203,1.6598918782296899
60.95,0.22781476922004004,1.315362515514737,2.043115725211758,1.7925877552556262,1.6592674389676385
60.96,0.2277526931228795,1.3150213205771388,2.043143966301597,1.7932485556482005,1.6586424676760732
60.97,0.22769063377918297,1.3146800388641657,2.043171964970722,1.793909311528247,1.6580169643421658
60.980000000000004,0.22762859118586498,1.3143386705169218,2.0431997212420208,1.7945700227027999,1.6573909289532551
60.99,0.22756656533983977,1.313997215676536,2.0432272351385077,1.7952306889789236,1.6567643614968464
61.0,0.22750455623802093,1.3136556744841599,2.0432545066833234,1.7958913101637157,1.6561372619606094
61.01,0.22744256387732156,1.3133140470809688,2.043281535899735,1.7965518860643044,1.6555096303323804
61.02,0.22738058825465424,1.3129723336081605,2.0433083228111353,1.7972124164878502,1.654881466600161
61.03,0.22731862936693126,1.3126305342069569,2.043334867441043,1.7978729012415446,1.65425277075212
61.04,0.22725668721106415,1.312288649018602,2.043361169813104,1.7985333401326127,1.6536235427765904
61.050000000000004,0.22719476178396406,1.3119466781843627,2.0433872299510893,1.7991937329683116,1.6529937826620713
61.06,0.22713285308254172,1.3116046218455288,2.0434130478788965,1.79985407955593,1.6523634903972293
61.07,0.22707096110370725,1.3112624801434116,2.0434386236205486,1.80051437970279,1.6517326659708946
61.08,0.22700908584437038,1.3109202532193454,2.0434639572001956,1.8011746332162475,1.6511013093720646
61.09,0.2269472273014402,1.3105779412146856,2.0434890486421127,1.8018348399036905,1.6504694205899013
61.1,0.22688538547182552,1.310235544270811,2.0435138979707004,1.8024949995725403,1.6498369996137343
61.11,0.2268235603524345,1.3098930625291203,2.043538505210487,1.8031551120302525,1.649204046433058
61.120000000000005,0.2267617519401748,1.309550496131035,2.043562870386125,1.803815177084316,1.6485705610375319
61.13,0.2266999602319538,1.3092078452179974,2.043586993522393,1.8044751945422528,1.6479365434169828
61.14,0.22663818522467813,1.3088651099314714,2.0436108746441963,1.8051351642116205,1.6473019935614026
61.15,0.22657642691525406,1.3085222904129414,2.0436345137765652,1.8057950859000098,1.646666911460949
61.160000000000004,0.22651468530058735,1.3081793868039129,2.0436579109446553,1.8064549594150472,1.6460312971059448
61.17,0.22645296037758333,1.3078363992459123,2.043681066173749,1.8071147845643916,1.6453951504868802
61.18,0.2263912521431468,1.3074933278804863,2.0437039794892535,1.807774561155739,1.6447584715944106
61.19,0.226329560594182,1.307150172849202,2.0437266509167027,1.808434288996819,1.6441212604193562
61.2,0.22626788572759277,1.3068069342936464,2.043749080481754,1.8090939678953981,1.6434835169527038
61.21,0.22620622754028252,1.3064636123554274,2.0437712682101936,1.8097535976592758,1.6428452411856067
61.22,0.2261445860291541,1.3061202071761717,2.0437932141279296,1.8104131780962889,1.642206433109383
61.230000000000004,0.2260829611911098,1.3057767188975264,2.043814918260998,1.8110727090143102,1.6415670927155164
61.24,0.2260213530230516,1.3054331476611578,2.04383638063556,1.8117321902212467,1.6409272199956577
61.25,0.22595976152188088,1.3050894936087518,2.0438576012779017,1.8123916215250435,1.640286814941622
61.26,0.22589818668449857,1.3047457568820133,2.0438785802144346,1.8130510027336812,1.6396458775453915
61.27,0.2258366285078051,1.3044019376226659,2.0438993174716957,1.8137103336551774,1.6390044077991126
61.28,0.22577508698870047,1.304058035972453,2.0439198130763474,1.8143696140975856,1.6383624056950994
61.29,0.22571356212408414,1.3037140520731358,2.043940067055177,1.8150288438689968,1.6377198712258303
61.300000000000004,0.2256520539108551,1.303369986066494,2.0439600794350983,1.8156880227775394,1.6370768043839499
61.31,0.225590562345912,1.3030258380943265,2.0439798502431485,1.8163471506313782,1.636433205162269
61.32,0.22552908742615274,1.3026816082984496,2.0439993795064915,1.8170062272387166,1.6357890735537637
61.33,0.22546762914847499,1.3023372968206979,2.0440186672524154,1.817665252407795,1.635144409551576
61.34,0.22540618750977576,1.3019929038029234,2.0440377135083336,1.8183242259468921,1.6344992131490128
61.35,0.22534476250695176,1.301648429386997,2.0440565183017854,1.818983147664324,1.6338534843395487
61.36,0.2252833541368991,1.3013038737148055,2.044075081660434,1.8196420173684453,1.6332072231168226
61.370000000000005,0.22522196239651338,1.3009592369282537,2.0440934036120684,1.8203008348676504,1.632560429474639
61.38,0.22516058728268992,1.3006145191692642,2.0441114841846018,1.8209595999703698,1.6319131034069692
61.39,0.22509922879232336,1.300269720579776,2.0441293234060733,1.821618312485075,1.6312652449079492
61.4,0.22503788692230794,1.2999248413017446,2.0441469213046464,1.8222769722202756,1.6306168539718813
61.410000000000004,0.22497656166953742,1.2995798814771422,2.044164277908609,1.8229355789845212,1.6299679305932329
61.42,0.22491525303090515,1.2992348412479588,2.044181393246375,1.823594132586399,1.6293184747666385
61.43,0.2248539610033039,1.2988897207561991,2.0441982673464816,1.8242526328345374,1.6286684864868968
61.44,0.22479268558362608,1.2985445201438846,2.0442149002375922,1.8249110795376045,1.6280179657489726
61.45,0.2247314267687635,1.2981992395530526,2.0442312919484937,1.8255694725043081,1.6273669125479966
61.46,0.22467018455560764,1.2978538791257566,2.044247442508099,1.8262278115433956,1.6267153268792656
61.47,0.2246089589410494,1.2975084390040654,2.044263351945444,1.8268860964636557,1.6260632087382414
61.480000000000004,0.2245477499219792,1.2971629193300631,2.0442790202896908,1.8275443270739173,1.6254105581205511
61.49,0.22448655749528718,1.2968173202458497,2.044294447570125,1.8282025031830496,1.6247573750219892
61.5,0.22442538165786277,1.2964716418935398,2.0443096338161566,1.828860624599963,1.6241036594385143
61.51,0.22436422240659504,1.2961258844152628,2.0443245790573212,1.8295186911336094,1.623449411366251
61.52,0.22430307973837257,1.2957800479531634,2.044339283323278,1.8301767025929823,1.622794630801489
61.53,0.22424195365008356,1.2954341326494005,2.044353746643811,1.8308346587871152,1.622139317740685
61.54,0.22418084413861566,1.2950881386461481,2.0443679690488277,1.8314925595250846,1.621483472180461
61.550000000000004,0.22411975120085598,1.2947420660855933,2.044381950568361,1.8321504046160089,1.620827094117603
61.56,0.22405867483369132,1.2943959151099382,2.0443956912325683,1.8328081938690475,1.620170183549065
61.57,0.22399761503400797,1.294049685861399,2.0444091910717295,1.8334659270934033,1.619512740471965
61.58,0.2239365717986917,1.2937033784822047,2.044422450116251,1.834123604098321,1.618854764883587
61.59,0.2238755451246278,1.2933569931145983,2.044435468396661,1.8347812246930888,1.6181962567813803
61.6,0.22381453500870122,1.2930105299008368,2.044448245943614,1.8354387886870358,1.6175372161629609
61.61,0.22375354144779636,1.2926639889831897,2.044460782787888,1.836096295889536,1.6168776430261091
61.620000000000005,0.22369256443879712,1.2923173705039395,2.044473078960383,1.8367537461100067,1.616217537368771
61.63,0.22363160397858706,1.2919706746053825,2.0444851344921267,1.8374111391579067,1.6155568991890594
61.64,0.22357066006404916,1.2916239014298267,2.0444969494142673,1.8380684748427403,1.6148957284852512
61.65,0.223509732692066,1.291277051119593,2.0445085237580796,1.838725752974055,1.6142340252557894
61.660000000000004,0.22344882185951964,1.2909301238170148,2.0445198575549606,1.8393829733614426,1.613571789499282
61.67,0.22338792756329184,1.2905831196644375,2.0445309508364313,1.8400401358145382,1.6129090212145043
61.68,0.2233270498002637,1.2902360388042189,2.044541803634137,1.8406972401430217,1.612245720400395
61.690000000000005,0.22326618856731587,1.2898888813787834,2.0445524159798407,1.841354286156557,1.611581887056046
61.7,0.22320534386132357,1.2895416475352557,2.0445627879048502,1.8420112736596428,1.6109175211796676
61.71,0.22314451567916313,1.2891943374192065,2.0445729194407902,1.8426682024585619,1.6102526227699825
61.72,0.22308370401771369,1.2888469511732357,2.0445828106197768,1.8433250723629566,1.6095871918265485
61.730000000000004,0.2230229088738539,1.2884994889399561,2.044592461474049,1.8439818831825119,1.608921228349088
61.74,0.22296213024446207,1.2881519508619945,2.0446018720359698,1.8446386347269546,1.6082547323374892
61.75,0.22290136812641595,1.287804337081991,2.0446110423380244,1.8452953268060557,1.6075877037918038
